"ARCB","ArcBest Corporation Common Stock","United States","","209600","Industrials","Trucking Freight/Courier Services"
"ARCC","Ares Capital Corporation Common Stock","United States","2004","5054892","Finance","Finance: Consumer Services"
"ARDX","Ardelyx Inc. Common Stock","United States","2014","6006280","Health Care","Biotechnology: Pharmaceutical Preparations"
"AREB","American Rebel Holdings Inc. Common Stock","United States","","312746","Industrials","Plastic Products"
"AREBW","American Rebel Holdings Inc. Warrants","United States","","18400","Industrials","Plastic Products"
"AREC","American Resources Corporation Class A Common Stock","United States","","3046574","Energy","Coal Mining"
"ARHS","Arhaus Inc. Class A Common Stock","United States","2021","1517950","Consumer Discretionary","Other Specialty Stores"
"ARKO","ARKO Corp. Common Stock","United States","","706384","Consumer Staples","Food Chains"
"ARKOW","ARKO Corp. Warrant","United States","","80","Consumer Staples","Food Chains"
"ARKR","Ark Restaurants Corp. Common Stock","United States","","505","Consumer Discretionary","Restaurants"
"ARLP","Alliance Resource Partners L.P. Common Units representing Limited Partners Interests","United States","1999","476003","Energy","Coal Mining"
"AROW","Arrow Financial Corporation Common Stock","United States","","44443","Finance","Major Banks"
"ARQ","Arq Inc. Common Stock","United States","","219073","Industrials","Major Chemicals"
"ARQT","Arcutis Biotherapeutics Inc. Common Stock","United States","2020","2230223","Health Care","Biotechnology: Pharmaceutical Preparations"
"ARRY","Array Technologies Inc. Common Stock","United States","2020","6151700","Consumer Discretionary","Miscellaneous manufacturing industries"
"ARTL","Artelo Biosciences Inc. Common Stock","United States","","39675","Health Care","Biotechnology: Pharmaceutical Preparations"
"ARTNA","Artesian Resources Corporation Class A Common Stock","United States","","27301","Utilities","Water Supply"
"ARTV","Artiva Biotherapeutics Inc. Common Stock","United States","2024","176647","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"ARTW","Art's-Way Manufacturing Co. Inc. Common Stock","United States","","6882","Industrials","Industrial Machinery/Components"
"ARVN","Arvinas Inc. Common Stock","United States","2018","1131045","Health Care","Biotechnology: Pharmaceutical Preparations"
"ARWR","Arrowhead Pharmaceuticals Inc. Common Stock","United States","","1219137","Health Care","Biotechnology: Pharmaceutical Preparations"
"ASBP","Aspire Biopharma Holdings Inc. Common Stock","United States","2022","611763","Health Care","Biotechnology: Pharmaceutical Preparations"
"ASBPW","Aspire Biopharma Holdings Inc. Warrant","United States","2022","103095","Health Care","Biotechnology: Pharmaceutical Preparations"
"ASLE","AerSale Corporation Common Stock","United States","2019","529975","Consumer Discretionary","Industrial Specialties"
"ASMB","Assembly Biosciences Inc. Common Stock","United States","2010","40784","Health Care","Biotechnology: Pharmaceutical Preparations"
"ASNS","Actelis Networks Inc. Common Stock","United States","2022","49535","Telecommunications","Telecommunications Equipment"
"ASO","Academy Sports and Outdoors Inc. Common Stock","United States","2020","1993429","Consumer Discretionary","Other Specialty Stores"
"ASPI","ASP Isotopes Inc. Common Stock","United States","2022","3346426","Industrials","Major Chemicals"
"ASRT","Assertio Holdings Inc. Common Stock","United States","","231257","Health Care","Biotechnology: Pharmaceutical Preparations"
"ASRV","AmeriServ Financial Inc. Common Stock","United States","","36140","Finance","Major Banks"
"ASST","Asset Entities Inc. Class B Common Stock","United States","2023","1379769","Technology","Computer Software: Prepackaged Software"
"ASTC","Astrotech Corporation (DE) Common Stock","United States","","3055","Industrials","Biotechnology: Laboratory Analytical Instruments"
"ASTE","Astec Industries Inc. Common Stock","United States","1986","92999","Industrials","Construction/Ag Equipment/Trucks"
"ASTH","Astrana Health Inc. Common Stock","United States","","212743","Consumer Discretionary","Professional Services"
"ASTI","Ascent Solar Technologies Inc. Common Stock","United States","","71000","Technology","Semiconductors"
"ASTS","AST SpaceMobile Inc. Class A Common Stock","United States","2019","22908902","Consumer Discretionary","Telecommunications Equipment"
"ASUR","Asure Software Inc Common Stock","United States","","100212","Technology","EDP Services"
"ASYS","Amtech Systems Inc. Common Stock","United States","","44269","Technology","Industrial Machinery/Components"
"ATEC","Alphatec Holdings Inc. Common Stock","United States","2006","1994477","Health Care","Medical/Dental Instruments"
"ATER","Aterian Inc. Common Stock","United States","2019","146043","Consumer Discretionary","Home Furnishings"
"ATEX","Anterix Inc. Common Stock","United States","2015","100769","Telecommunications","Telecommunications Equipment"
"ATHA","Athira Pharma Inc. Common Stock","United States","2020","138529","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"ATHR","Aether Holdings Inc. Common Stock","United States","2025","29183","Technology","Computer Software: Prepackaged Software"
"ATII","Archimedes Tech SPAC Partners II Co. Ordinary Shares","United States","2025","11241","",""
"ATIIU","Archimedes Tech SPAC Partners II Co. Unit","United States","2025","2679","Finance","Blank Checks"
"ATIIW","Archimedes Tech SPAC Partners II Co. Warrant","United States","2025","84888","Finance","Blank Checks"
"ATLC","Atlanticus Holdings Corporation Common Stock","United States","1995","66753","Finance","Finance: Consumer Services"
"ATLCL","Atlanticus Holdings Corporation 6.125% Senior Notes due 2026","United States","","4900","Finance","Finance: Consumer Services"
"ATLCP","Atlanticus Holdings Corporation 7.625% Series B Cumulative Perpetual Preferred Stock no par value per share","United States","","7013","Finance","Finance: Consumer Services"
"ATLCZ","Atlanticus Holdings Corporation 9.25% Senior Notes due 2029","United States","","23135","Finance","Finance: Consumer Services"
